gene-LOC409422	0.8037261698440208	0.011635938311377306
gene-LOC409422	0.8058592041976388	0.011530065389133405
gene-LOC409422	0.8061674008810573	0.011444358737793104
gene-LOC409422	0.8031042128603104	0.011368735221904604
gene-LOC409422	0.59386585776879	0.014958331442745436
gene-LOC409422	0.9590733590733591	0.006528830205040559
gene-LOC409422	0.9480421686746988	0.006695201939995261
gene-LOC409422	0.9526355996944232	0.00659941215320316
gene-LOC409422	0.9590100541376644	0.006518747069588759
gene-LOC409422	0.9581719597211464	0.006508663934136959
gene-LOC409422	0.9519450800915332	0.00660949528865496
gene-LOC409422	0.9508825786646201	0.00656916274684776
gene-LOC409422	0.9516483516483516	0.004587826630569042
gene-LOC409422	0.7944862155388471	0.008046342090536474
gene-LOC409422	0.6565064478311841	0.012901371810578217
gene-LOC409422	0.8724559023066486	0.0037156354139883337
gene-LOC409422	0.7367853290183387	0.004673533281909343
gene-LOC409422	0.670614777213762	0.008938699578020782
gene-LOC409422	0.7688098495212038	0.0036853860076329335
gene-LOC409422	0.7637997432605905	0.003927381258476136
gene-LOC409422	0.7615176151761518	0.003720676981714234
gene-LOC409422	0.6566037735849056	0.006680077236817561
gene-LOC409422	0.6775106082036775	0.0035643883822113324
gene-LOC409422	0.6751412429378532	0.0035694299499372324
gene-LOC409422	0.7584459459459459	0.002984608093732827
gene-LOC409422	0.7868421052631579	0.0019157957358420174
gene-LOC409422	0.7068403908794788	0.003095522583702628
gene-LOC409422	0.8	0.0016133016722880147
gene-LOC409422	0.8	0.0016133016722880147
gene-LOC409422	0.7586206896551724	0.0011696437124088107
gene-LOC409422	0.6756756756756757	0.0033576841054494305
gene-LOC107965799	0.9590733590733591	0.014808631316538782
gene-LOC107965799	0.9480421686746988	0.01518599412228842
gene-LOC107965799	0.9526355996944232	0.014968724628068931
gene-LOC107965799	0.9590100541376644	0.014785760843463048
gene-LOC107965799	0.9581719597211464	0.014762890370387312
gene-LOC107965799	0.9519450800915332	0.014991595101144667
gene-LOC107965799	0.9508825786646201	0.014900113208841725
gene-LOC107965799	0.9516483516483516	0.010406065249459685
gene-LOC107965799	0.7584459459459459	0.006769660030417729
gene-LOC412045	0.9387755102040817	0.012383118524134444
gene-LOC726305	0.8998822143698468	0.17994913098770665
gene-LOC413616	0.759780370624571	0.005277130863428433
gene-LOC413616	0.7940928270042195	0.004291969851175493
gene-LOC413616	0.7947635135135135	0.004288347935689269
gene-LOC413616	0.7195467422096318	0.0051141446665483505
gene-LOC413616	0.9176245210727969	0.001890639883808951
gene-LOC413616	0.7650050864699899	0.0035603429229582356
gene-LOC413616	0.748314606741573	0.0032235047827393996
gene-LOC413616	0.7899159663865546	0.0008620158857213226
gene-LOC102654281	0.7195467422096318	0.02505545204507142
gene-Amih	0.8009049773755657	0.0012242953377060806
gene-LOC102653572	0.8632075471698113	0.9111747851002865
gene-LOC726834	0.9609375	0.024714514260495393
gene-LOC726834	0.9576837416481069	0.024769680586969715
gene-LOC726834	0.9617547806524185	0.024521432117835272
gene-LOC726834	0.9595959595959596	0.024576598444309594
gene-LOC726834	0.9329842931937172	0.026341920891487836
gene-LOC726834	0.9550561797752809	0.024549015281072433
gene-LOC726834	0.7138707334785767	0.03798201577756937
gene-LOC726834	0.6728778467908902	0.013322667843548299
gene-LOC100578661	0.9356846473029046	0.010557788559475176
gene-LOC100578661	0.940347071583514	0.01009780192099182
gene-LOC100578661	0.9410480349344978	0.010032089544065625
gene-LOC100578661	0.9379084967320261	0.01005399366970769
gene-LOC100578661	0.9353070175438597	0.009988281292781495
gene-LOC100578661	0.9226694915254238	0.01033874730305453
gene-LOC100578661	0.7713841368584758	0.01408435278784759
gene-LOC100578661	0.7835968379446641	0.01108348757488473
gene-LOC100578661	0.8242424242424242	0.0018070903654703364
gene-LOC100578661	0.8833333333333333	0.0006571237692619405
gene-LOC107965922	0.9314159292035398	1.0237825594563987
gene-LOC107965807	0.8890756302521008	1.0549645390070923
gene-LOC113219366	0.7513689852033089	0.8993084660519698
gene-LOC113219366	0.9197780020181635	0.20766974015088013
gene-LOC102656321	0.856020942408377	0.22424420311124157
gene-LOC102656321	0.9751693002257337	0.04334213873397906
gene-LOC102656321	0.975	0.043048625379121415
gene-LOC102656321	0.9727891156462585	0.043146463164073966
gene-LOC102656321	0.9727891156462585	0.043146463164073966
gene-LOC102656321	0.9704545454545455	0.043048625379121415
gene-LOC102656321	0.963963963963964	0.04343997651893161
gene-LOC102654906	0.8059520194351655	1.0644900598028124
gene-LOC113219372	0.8229911828314757	0.9920779006436705
